id,title,wikipedia_url,birth_date,death_date,influenced_by,influenced,period_life,school_teaching
3650727,"Селивачёв, Алексей Фёдорович",https://ru.wikipedia.org/wiki/Селивачёв%2C_Алексей_Фёдорович,18 апреля 1887(1887-04-18),25 ноября 1919(1919-11-25) (32 года),"Розанов, Флоренский, Гершензон, Сумцов","Бахтин, Пучков",Современная философия,"Русская философия, феноменология"
3652067,"Гренье, Жан",https://ru.wikipedia.org/wiki/Гренье%2C_Жан,6 февраля 1898(1898-02-06),5 марта 1971(1971-03-05) (73 года),,,Современная философия,
3660854,"Мюнстерберг, Гуго",https://ru.wikipedia.org/wiki/Мюнстерберг%2C_Гуго,,,,,,
3663459,Аарон (врач),https://ru.wikipedia.org/wiki/Аарон_(врач),,,,,,
3663481,"Асимов, Мухамед Сайфитдинович",https://ru.wikipedia.org/wiki/Асимов%2C_Мухамед_Сайфитдинович,1 сентября 1920(1920-09-01)[1],29 июля 1996(1996-07-29)[2] (75 лет),,,Философия XX века,Марксизм
3667660,"Фарбер, Марвин",https://ru.wikipedia.org/wiki/Фарбер%2C_Марвин,14 декабря 1901(1901-12-14),24 ноября 1980(1980-11-24) (78 лет),Э. Гуссерль,,,
3668505,Лисид,https://ru.wikipedia.org/wiki/Лисид,V век до н. э.,предп. IV век до н. э.,,,,
3671815,"Ландгребе, Людвиг",https://ru.wikipedia.org/wiki/Ландгребе%2C_Людвиг,9 марта 1902(1902-03-09),14 августа 1991(1991-08-14) (89 лет),Э. Гуссерль,Ханс Блюменберг,XX век,феноменология
3684197,"Муфф, Шанталь",https://ru.wikipedia.org/wiki/Муфф%2C_Шанталь,17 июня 1943(1943-06-17) (81 год),,,,философия XX века,постмарксизм
3697949,"Ильин, Владимир Николаевич (философ)",https://ru.wikipedia.org/wiki/Ильин%2C_Владимир_Николаевич_(философ),16 (28) августа 1891(1891-08-28),23 ноября 1974(1974-11-23) (83 года),,,,
3703036,"Мид, Джордж Роберт Стоу",https://ru.wikipedia.org/wiki/Мид%2C_Джордж_Роберт_Стоу,22 сентября 1863(1863-09-22),28 сентября 1933(1933-09-28) (70 лет),,,,
3704289,"Гановский, Сава",https://ru.wikipedia.org/wiki/Гановский%2C_Сава,,,,,,
3704952,"Михалчев, Димитр",https://ru.wikipedia.org/wiki/Михалчев%2C_Димитр,,,,,,
3710207,"Байер, Ян",https://ru.wikipedia.org/wiki/Байер%2C_Ян,,,,,,
3711871,"Илиев, Атанас",https://ru.wikipedia.org/wiki/Илиев%2C_Атанас,,,,,,
3712500,"Сарыилиев, Иван",https://ru.wikipedia.org/wiki/Сарыилиев%2C_Иван,1 июня 1887(1887-06-01)[1],23 мая 1969(1969-05-23)[1] (81 год),,,,
3713733,"Яслинский, Андрей",https://ru.wikipedia.org/wiki/Яслинский%2C_Андрей,,,,,,
3714941,"Маркович, Франьо",https://ru.wikipedia.org/wiki/Маркович%2C_Франьо,,,,,,
3716746,"Легович, Ян",https://ru.wikipedia.org/wiki/Легович%2C_Ян,9 августа 1909(1909-08-09),27 октября 1992(1992-10-27) (83 года),,,,
3722229,Полемон Илионский,https://ru.wikipedia.org/wiki/Полемон_Илионский,II век до н. э.,неизвестно,,,эллинизм,
3727520,"Кожевников, Владимир Александрович",https://ru.wikipedia.org/wiki/Кожевников%2C_Владимир_Александрович,15 (27) мая 1852[1],3 (16) июля 1917[1] (65 лет),,,,
3738999,"Филипович, Владимир",https://ru.wikipedia.org/wiki/Филипович%2C_Владимир,26 июля 1906(1906-07-26),26 июня 1984(1984-06-26) (77 лет),,,,Школа праксиса
3741843,"Любимова, Татьяна Борисовна",https://ru.wikipedia.org/wiki/Любимова%2C_Татьяна_Борисовна,,,,,,
3743427,Войцех из Брудзева,https://ru.wikipedia.org/wiki/Войцех_из_Брудзева,,,,,,
3745387,"Лавель, Луи",https://ru.wikipedia.org/wiki/Лавель%2C_Луи,15 июля 1883(1883-07-15),1 сентября 1951(1951-09-01) (68 лет),,,,
3747041,Гуань Чжун (легист),https://ru.wikipedia.org/wiki/Гуань_Чжун_(легист),720 до н. э.(-720),645 до н. э.(-645),,Шан Ян,,легизм
3751974,"Спокойный, Леонтий Феликсович",https://ru.wikipedia.org/wiki/Спокойный%2C_Леонтий_Феликсович,,,,,,
3754377,"Гёффдинг, Харальд",https://ru.wikipedia.org/wiki/Гёффдинг%2C_Харальд,11 марта 1843(1843-03-11),2 июля 1931(1931-07-02) (88 лет),,,"Философия XIX века, Философия XX века",
3762685,"Каган, Матвей Исаевич",https://ru.wikipedia.org/wiki/Каган%2C_Матвей_Исаевич,,,,,,
3770997,"Брилья-Саварен, Жан Антельм",https://ru.wikipedia.org/wiki/Брилья-Саварен%2C_Жан_Антельм,,,,,,
3779687,"Штумпф, Карл",https://ru.wikipedia.org/wiki/Штумпф%2C_Карл,,,,,,
3790561,"Вейсс, Франсуа-Родольф",https://ru.wikipedia.org/wiki/Вейсс%2C_Франсуа-Родольф,6 мая 1751(1751-05-06),21 июля 1818(1818-07-21) (67 лет),,,,
3791023,"Кузнецов, Иван Васильевич",https://ru.wikipedia.org/wiki/Кузнецов%2C_Иван_Васильевич,,,,,,
3791563,"Томпсон, Патрисия",https://ru.wikipedia.org/wiki/Томпсон%2C_Патрисия,,,,,,
3792539,"Чинский, Чеслав Иосифович",https://ru.wikipedia.org/wiki/Чинский%2C_Чеслав_Иосифович,4 (16) июля 1858(1858-07-16),17 июня 1932(1932-06-17) (73 года),"Папюс, Муравьёв","Г. О. Мёбес, П. М. Казначеев",1910—1931,"мартинизм, оккультизм"
3795089,"Мёбес, Григорий Оттонович",https://ru.wikipedia.org/wiki/Мёбес%2C_Григорий_Оттонович,1868,1930,Папюс,,1910—1925,"мартинизм, оккультизм, герметизм"
3795547,Шэнь Бухай,https://ru.wikipedia.org/wiki/Шэнь_Бухай,385 до н. э.,337 до н. э.,,,,Легизм
3803176,Ли Чжи,https://ru.wikipedia.org/wiki/Ли_Чжи,23 ноября 1527,1602[1][2][…],,,,чань
3804653,Иоанн Майраванеци,https://ru.wikipedia.org/wiki/Иоанн_Майраванеци,около 572[1],650[1],,,VII век,
3808481,"Стросон, Питер Фредерик",https://ru.wikipedia.org/wiki/Стросон%2C_Питер_Фредерик,23 ноября 1919(1919-11-23),13 февраля 2006(2006-02-13) (86 лет),Гильберт Райл,,,Аналитическая философия
3809223,"Энджелл, Джеймс",https://ru.wikipedia.org/wiki/Энджелл%2C_Джеймс,8 мая 1869(1869-05-08),4 марта 1949(1949-03-04) (79 лет),Джон Дьюи,Луис Леон Тёрстоун,,
3813560,"Готье, Жюль де",https://ru.wikipedia.org/wiki/Готье%2C_Жюль_де,1858(1858),1942(1942),,,,
3813711,"Заневский, Анджей",https://ru.wikipedia.org/wiki/Заневский%2C_Анджей,13 апреля 1939(1939-04-13)[1] (85 лет),,,,,
3821875,"Казначеев, Пётр Михайлович",https://ru.wikipedia.org/wiki/Казначеев%2C_Пётр_Михайлович,1854(1854),1931(1931),"Папюс, Чинский Ч. И.",,1907-1920,"мартинизм, масонство, оккультизм"
3828518,"Касо, Антонио",https://ru.wikipedia.org/wiki/Касо%2C_Антонио,19 декабря 1883(1883-12-19),6 марта 1946(1946-03-06) (62 года),"Эмиль Бутру, Анри Бергсон, Эдмунд Гуссерль, Уильям Джемс","Франсиско Ларройо, Самуэль Рамос",,субъективный идеализм
3829162,Антипатр из Кирены,https://ru.wikipedia.org/wiki/Антипатр_из_Кирены,IV век до н. э.,предп. IV век до н. э.,,,эллинизм,киренаики
3836083,"Кафка, Густав",https://ru.wikipedia.org/wiki/Кафка%2C_Густав,,,,,,
3843210,"Гиляров-Платонов, Никита Петрович",https://ru.wikipedia.org/wiki/Гиляров-Платонов%2C_Никита_Петрович,23 мая (4 июня) 1824(1824-06-04),13 (25) октября 1887(1887-10-25) (63 года),,,,
3845928,"Будде, Иоганн Франц",https://ru.wikipedia.org/wiki/Будде%2C_Иоганн_Франц,25 июня 1667(1667-06-25),19 ноября 1729(1729-11-19) (62 года),,,,
3846120,"Панненберг, Вольфхарт",https://ru.wikipedia.org/wiki/Панненберг%2C_Вольфхарт,2 октября 1928(1928-10-02),4 сентября 2014(2014-09-04) (85 лет),,,,
3847467,"Буева, Людмила Пантелеевна",https://ru.wikipedia.org/wiki/Буева%2C_Людмила_Пантелеевна,13 ноября 1926(1926-11-13)[1],7 мая 2020(2020-05-07) (93 года),,,современная философия,
3850666,"Рэ, Пауль",https://ru.wikipedia.org/wiki/Рэ%2C_Пауль,21 ноября 1849(1849-11-21),28 октября 1901(1901-10-28) (51 год),,,,
3853848,"Бергер, Давид (теолог)",https://ru.wikipedia.org/wiki/Бергер%2C_Давид_(теолог),,,,,,
3856287,"Крайфт, Питер",https://ru.wikipedia.org/wiki/Крайфт%2C_Питер,1937(1937),,"Сократ, Фома Аквинский, блаженный Августин, Г.К. Честертон, К.С. Льюис",,,Христианский реализм
3861245,"Корыцкий, Кароль Флориан",https://ru.wikipedia.org/wiki/Корыцкий%2C_Кароль_Флориан,3 ноября 1702(1702-11-03),1789[1],,,,
3863360,"Доманевский, Юзеф",https://ru.wikipedia.org/wiki/Доманевский%2C_Юзеф,,,,,,
3865351,"Позов, Авраам Самуилович",https://ru.wikipedia.org/wiki/Позов%2C_Авраам_Самуилович,1890[1],23 сентября 1984(1984-09-23),,,,
3868292,"Гартли, Дэвид",https://ru.wikipedia.org/wiki/Гартли%2C_Дэвид,1705(1705),1757(1757),,Троицкий М. М.,,
3877630,"Троицкий, Матвей Михайлович",https://ru.wikipedia.org/wiki/Троицкий%2C_Матвей_Михайлович,,,,,,
3877791,"Селларс, Уилфрид",https://ru.wikipedia.org/wiki/Селларс%2C_Уилфрид,20 мая 1912(1912-05-20),2 июля 1989(1989-07-02) (77 лет),"Р. В. Селларс, Р. Карнап","Р. Рорти, П. Чёрчленд[англ.], Л. Бонжур[англ.]",Философия XX века,Аналитическая философия
3881188,"Ларше, Жан-Клод",https://ru.wikipedia.org/wiki/Ларше%2C_Жан-Клод,,,,,,
3889095,"Брайтмен, Эдгар Шеффилд",https://ru.wikipedia.org/wiki/Брайтмен%2C_Эдгар_Шеффилд,20 сентября 1884(1884-09-20),25 февраля 1953(1953-02-25) (68 лет),Бордер Паркер Боун,Мартин Лютер Кинг[1],,
3891430,"Сметана, Августин",https://ru.wikipedia.org/wiki/Сметана%2C_Августин,15 июня 1814(1814-06-15),30 января 1851(1851-01-30) (36 лет),,,,гегельянство
3912699,"Тверитинов, Дмитрий Евдокимович",https://ru.wikipedia.org/wiki/Тверитинов%2C_Дмитрий_Евдокимович,1667,1741,,,философия Нового времени,
3916209,"Гессен, Сергей Иосифович",https://ru.wikipedia.org/wiki/Гессен%2C_Сергей_Иосифович,,,,,,
3918539,"Расторгуев, Валерий Николаевич",https://ru.wikipedia.org/wiki/Расторгуев%2C_Валерий_Николаевич,8 сентября 1949(1949-09-08),6 июля 2021(2021-07-06) (71 год),"А. С. Панарин, А. И. Уваров",,современная философия,
3928737,"Ройс, Джосайя",https://ru.wikipedia.org/wiki/Ройс%2C_Джосайя,20 ноября 1855(1855-11-20)[1][2][…],14 сентября 1916(1916-09-14)[1][3][…] (60 лет),Чарльз Пирс,Норберт Винер,,
3940508,"Вельмер, Альбрехт",https://ru.wikipedia.org/wiki/Вельмер%2C_Альбрехт,9 июля 1933(1933-07-09)[1],13 сентября 2018(2018-09-13)[1] (85 лет),,,,
